"V1","Family","ESV","Class","Resource","c_ia","Treatment"
213,"F0","S13","T0","R5",0.202152168957647,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
214,"F0","S14","T0","R5",1.60328835769669,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
215,"F0","S15","T0","R5",0.208961962408506,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
216,"F0","S16","T0","R5",0.102961750680949,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
217,"F0","S17","T0","R5",0.517209949301417,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
218,"F0","S18","T0","R5",0.457993251053594,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
219,"F0","S19","T0","R5",0.258268180204186,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
220,"F1","S20","T0","R5",0.00788985913008738,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
221,"F1","S21","T0","R5",0.00677675737581156,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
222,"F1","S22","T0","R5",0.36976314226989,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
223,"F1","S23","T0","R5",1.14434139197526,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
224,"F1","S24","T0","R5",0.00721353825369917,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
225,"F1","S25","T0","R5",1.29362839976154,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
226,"F1","S26","T0","R5",0.0289993395157571,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
227,"F1","S27","T0","R5",2.22894883094612,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
228,"F1","S28","T0","R5",0.429649591857828,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
229,"F1","S29","T0","R5",0.1040403569415,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
230,"F1","S30","T0","R5",0.00608338775524329,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
231,"F1","S31","T0","R5",0.050143853474057,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
232,"F1","S32","T0","R5",0.20932963174402,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
233,"F1","S33","T0","R5",0.0660956164016846,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
234,"F1","S34","T0","R5",0.769587198708719,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
235,"F1","S35","T0","R5",0.0126603652471485,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
236,"F1","S36","T0","R5",1.12775272713889,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
237,"F1","S37","T0","R5",0.0581535336747846,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
238,"F1","S38","T0","R5",0.170975562915003,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
239,"F1","S39","T0","R5",0.118426514502734,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
240,"F0","S0","T0","R6",0.015343693369956,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
241,"F0","S1","T0","R6",0.428958779807857,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
242,"F0","S2","T0","R6",0.200329471401268,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
243,"F0","S3","T0","R6",1.25637978976292,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
244,"F0","S4","T0","R6",0.117634754760364,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
245,"F0","S5","T0","R6",0.712213841056176,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
246,"F0","S6","T0","R6",0.506650467119081,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
247,"F0","S7","T0","R6",0.0279522431873615,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
248,"F0","S8","T0","R6",0.5102629164061,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
249,"F0","S9","T0","R6",0.496032773599073,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
250,"F0","S10","T0","R6",0.57714026105516,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
251,"F0","S11","T0","R6",0.0483780584462403,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
252,"F0","S12","T0","R6",0.24377058658021,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
253,"F0","S13","T0","R6",3.13565470745454,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
254,"F0","S14","T0","R6",0.00127564037436688,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
255,"F0","S15","T0","R6",0.0517956899320397,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
256,"F0","S16","T0","R6",0.000410063341437484,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
257,"F0","S17","T0","R6",0.0776991536885621,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
258,"F0","S18","T0","R6",0.0189049747539494,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
259,"F0","S19","T0","R6",1.08805108983361,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
260,"F1","S20","T0","R6",0.519274395850491,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
261,"F1","S21","T0","R6",4.22223326899095,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
262,"F1","S22","T0","R6",1.93612508023921,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
263,"F1","S23","T0","R6",1.2018859156604,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
264,"F1","S24","T0","R6",0.0214623063985709,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
265,"F1","S25","T0","R6",0.153428630378919,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
266,"F1","S26","T0","R6",0.882296349539534,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
267,"F1","S27","T0","R6",2.68198602227956,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
268,"F1","S28","T0","R6",0.123024718832984,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
269,"F1","S29","T0","R6",0.136959578710116,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
270,"F1","S30","T0","R6",0.228974038937019,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
271,"F1","S31","T0","R6",6.24296227764899e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
272,"F1","S32","T0","R6",0.0199484136952552,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
273,"F1","S33","T0","R6",0.169953351145148,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
274,"F1","S34","T0","R6",0.906630231287624,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
275,"F1","S35","T0","R6",0.160845382980439,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
276,"F1","S36","T0","R6",0.533848735244014,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
277,"F1","S37","T0","R6",0.231544228452416,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
278,"F1","S38","T0","R6",0.361383757980401,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
279,"F1","S39","T0","R6",0.000319228278200729,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
280,"F0","S0","T0","R7",0.175875567855841,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
281,"F0","S1","T0","R7",0.220730287051207,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
282,"F0","S2","T0","R7",0.116077444135976,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
283,"F0","S3","T0","R7",0.011230744558913,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
284,"F0","S4","T0","R7",0.0852683610159557,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
285,"F0","S5","T0","R7",0.0939643821044385,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
286,"F0","S6","T0","R7",0.589266041458275,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
287,"F0","S7","T0","R7",0.0839478548584065,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
288,"F0","S8","T0","R7",0.270260833197438,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
289,"F0","S9","T0","R7",0.248023143292785,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
290,"F0","S10","T0","R7",0.0396993517291779,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
291,"F0","S11","T0","R7",0.199626027821661,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
292,"F0","S12","T0","R7",0.143650134965189,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
293,"F0","S13","T0","R7",0.70965830427118,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
294,"F0","S14","T0","R7",0.720975793237092,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
295,"F0","S15","T0","R7",0.283227757249995,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
296,"F0","S16","T0","R7",0.0546048803685149,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
297,"F0","S17","T0","R7",0.109844076101621,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
298,"F0","S18","T0","R7",0.0268933914896295,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
299,"F0","S19","T0","R7",0.198953807492547,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
300,"F1","S20","T0","R7",0.0866571943015291,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
301,"F1","S21","T0","R7",0.128025018469222,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
302,"F1","S22","T0","R7",0.878980015142618,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
303,"F1","S23","T0","R7",2.07305220490248,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
304,"F1","S24","T0","R7",0.873258930808004,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
305,"F1","S25","T0","R7",0.335970496172339,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
306,"F1","S26","T0","R7",0.102986962889925,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
307,"F1","S27","T0","R7",1.0115343367345,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
308,"F1","S28","T0","R7",0.260700168139127,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
309,"F1","S29","T0","R7",0.679171276536866,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
310,"F1","S30","T0","R7",0.305590134970987,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
311,"F1","S31","T0","R7",0.0350599019682516,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
312,"F1","S32","T0","R7",0.824667089467713,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
313,"F1","S33","T0","R7",1.37853276303734,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
314,"F1","S34","T0","R7",0.328505302988071,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
315,"F1","S35","T0","R7",1.80038253112485,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
316,"F1","S36","T0","R7",0.329224062869321,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
317,"F1","S37","T0","R7",1.10327131846563,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
318,"F1","S38","T0","R7",0.168338683177879,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
319,"F1","S39","T0","R7",0.475689265570659,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
320,"F0","S0","T0","R8",0.11137520137687,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
321,"F0","S1","T0","R8",0.153821350649894,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
322,"F0","S2","T0","R8",0.161651480291956,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
323,"F0","S3","T0","R8",1.42343325869206,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
324,"F0","S4","T0","R8",0.025463951945041,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
325,"F0","S5","T0","R8",0.467317962354357,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
326,"F0","S6","T0","R8",0.00544093081235076,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
327,"F0","S7","T0","R8",0.108399360416217,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
328,"F0","S8","T0","R8",1.67026087008943,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
329,"F0","S9","T0","R8",0.0528038614432256,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
330,"F0","S10","T0","R8",0.165458511293568,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
331,"F0","S11","T0","R8",0.21670041854734,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
332,"F0","S12","T0","R8",0.447291645852879,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
333,"F0","S13","T0","R8",1.93207976906503,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
334,"F0","S14","T0","R8",0.558374908568219,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
335,"F0","S15","T0","R8",0.932100257365694,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
336,"F0","S16","T0","R8",0.237243575962869,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
337,"F0","S17","T0","R8",3.22999437532382e-06,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
338,"F0","S18","T0","R8",0.26472177233151,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
339,"F0","S19","T0","R8",0.106467875300176,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
340,"F1","S20","T0","R8",0.812197062110539,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
341,"F1","S21","T0","R8",1.10620639487064,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
342,"F1","S22","T0","R8",0.156572161086092,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
343,"F1","S23","T0","R8",0.216002858448567,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
344,"F1","S24","T0","R8",0.0454094309971543,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
345,"F1","S25","T0","R8",0.0162427308673195,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
346,"F1","S26","T0","R8",0.000939214073153989,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
347,"F1","S27","T0","R8",1.32574166282418,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
348,"F1","S28","T0","R8",0.0603354848399575,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
349,"F1","S29","T0","R8",0.33313660003468,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
350,"F1","S30","T0","R8",1.63541815811818,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
351,"F1","S31","T0","R8",0.02545364237881,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
352,"F1","S32","T0","R8",2.95547117930675,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
353,"F1","S33","T0","R8",0.0056504365846365,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
354,"F1","S34","T0","R8",0.158262191498101,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
355,"F1","S35","T0","R8",1.41732499682716,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
356,"F1","S36","T0","R8",0.121511251079984,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
357,"F1","S37","T0","R8",0.0408992015388843,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
358,"F1","S38","T0","R8",0.000160725984057788,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
359,"F1","S39","T0","R8",0.378783546928668,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
360,"F0","S0","T0","R9",0.391632019729222,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
361,"F0","S1","T0","R9",0.278755364260153,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
362,"F0","S2","T0","R9",0.160935536772123,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
363,"F0","S3","T0","R9",0.0157529857865143,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
364,"F0","S4","T0","R9",0.00679877715195134,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
365,"F0","S5","T0","R9",1.89285429903758,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
366,"F0","S6","T0","R9",0.0737257721534315,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
367,"F0","S7","T0","R9",0.568517222441097,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
368,"F0","S8","T0","R9",0.316681187390556,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
369,"F0","S9","T0","R9",0.600770900606981,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
370,"F0","S10","T0","R9",0.19822809621294,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
371,"F0","S11","T0","R9",0.53822115789036,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
372,"F0","S12","T0","R9",0.0474525301351626,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
373,"F0","S13","T0","R9",0.385205670634152,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
374,"F0","S14","T0","R9",0.150304933976342,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
375,"F0","S15","T0","R9",0.0289487890328074,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
376,"F0","S16","T0","R9",0.105960549139384,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
377,"F0","S17","T0","R9",1.09240021056995,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
378,"F0","S18","T0","R9",1.76656397427024,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
379,"F0","S19","T0","R9",0.0909898341929691,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
380,"F1","S20","T0","R9",0.0888342901054451,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
381,"F1","S21","T0","R9",0.0460784654522161,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
382,"F1","S22","T0","R9",0.239385386370864,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
383,"F1","S23","T0","R9",0.00136525045184654,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
384,"F1","S24","T0","R9",0.102468044258346,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
385,"F1","S25","T0","R9",0.135707157930128,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
386,"F1","S26","T0","R9",0.410191903758314,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
387,"F1","S27","T0","R9",0.0186754404115552,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
388,"F1","S28","T0","R9",0.00496450330579741,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
389,"F1","S29","T0","R9",0.0836605718225888,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
390,"F1","S30","T0","R9",0.0573838316505774,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
391,"F1","S31","T0","R9",1.60951761437631,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
392,"F1","S32","T0","R9",0.27470711596902,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
393,"F1","S33","T0","R9",1.23230022988126,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
394,"F1","S34","T0","R9",1.2671766192654,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
395,"F1","S35","T0","R9",0.214026144499475,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
396,"F1","S36","T0","R9",3.85033908126085e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
397,"F1","S37","T0","R9",0.0538378008608994,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
398,"F1","S38","T0","R9",9.48908496648961e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
399,"F1","S39","T0","R9",0.0611206764912168,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
400,"F0","S0","T1","R10",0.00142278666443446,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
401,"F0","S1","T1","R10",0.0162025062454112,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
402,"F0","S2","T1","R10",0.00634527751166525,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
403,"F0","S3","T1","R10",3.72905195749752e-08,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
404,"F0","S4","T1","R10",7.81665067561425e-40,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
405,"F0","S5","T1","R10",1.51076641481739e-16,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
406,"F0","S6","T1","R10",1.69251344867753e-34,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
407,"F0","S7","T1","R10",9.31648771969589e-24,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
408,"F0","S8","T1","R10",0.00132677170293285,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
409,"F0","S9","T1","R10",0.00499168506084053,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
410,"F0","S10","T1","R10",0.153291264879734,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
411,"F0","S11","T1","R10",0.00943666956007685,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
412,"F0","S12","T1","R10",1.79891275071745e-27,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
413,"F0","S13","T1","R10",1.70230575019533e-19,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
414,"F0","S14","T1","R10",0.00371187928271282,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
415,"F0","S15","T1","R10",3.01728079169293e-06,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
416,"F0","S16","T1","R10",1.72737390823979e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
417,"F0","S17","T1","R10",1.12300322308041e-17,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
418,"F0","S18","T1","R10",2.95883285643088e-09,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
419,"F0","S19","T1","R10",4.30804017485006e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
420,"F1","S20","T1","R10",1.25452548744504,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
421,"F1","S21","T1","R10",1.09784624002747,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
422,"F1","S22","T1","R10",0.801722397764486,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
423,"F1","S23","T1","R10",1.05299867826026,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
424,"F1","S24","T1","R10",0.682056853245933,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
425,"F1","S25","T1","R10",1.28957523758603,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
