"Inoculum","ESV","CS_duo","CS_type_duo","CS1","CS2","ab_obs_mean","ab_obs_se","ab_pred_mean","ab_pred_se"
1,"Stenotrophomonas.2","succinate_glycine","AA","succinate","glycine",0.00207193033333333,0.000247394666666667,0.0106091374166667,0.00190055803051761
1,"Stenotrophomonas.2","succinate_ribose","SA","succinate","ribose",0.00034789875,0.00020873925,0.009861361125,0.00152255932567283
1,"Stenotrophomonas.4","glucose_benzoate","SA","glucose","benzoate",9.28e-05,0,0,0
1,"Stenotrophomonas.4","glucose_glutamine","SA","glucose","glutamine",0.00489377525,0.00213759881781269,0.001017680875,0.000178049883463476
1,"Stenotrophomonas.4","glucose_glycine","SA","glucose","glycine",0,0,0.0001847005,3.23661655900108e-06
1,"Stenotrophomonas.4","succinate_benzoate","AA","succinate","benzoate",0,0,0.00237873466666667,0.000311585848589052
1,"Stenotrophomonas.4","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00165516633333333,0.000208183264301546
1,"Stenotrophomonas.4","succinate_fructose","SA","succinate","fructose",0,0,0.00162968325,0.000204602147434194
1,"Stenotrophomonas.4","succinate_fumarate","AA","succinate","fumarate",0,0,0.00132869891666667,0.000165987272645647
1,"Stenotrophomonas.4","succinate_glutamine","AA","succinate","glutamine",0,0,0.0025537284,0.00029709608123996
1,"Stenotrophomonas.4","succinate_glycerol","SA","succinate","glycerol",0,0,0.00187227941666667,0.000236087527120784
1,"Stenotrophomonas.4","succinate_glycine","AA","succinate","glycine",0.001608065,0.001608065,0.00159915183333333,0.000351174202865378
1,"Stenotrophomonas.4","succinate_ribose","SA","succinate","ribose",0.00039428525,0.00039428525,0.0014186539375,0.000276148831394028
1,"Taibaiella.1","glucose_fumarate","SA","glucose","fumarate",0,0,0.0002802555,3.19981420033518e-06
1,"Taibaiella.1","succinate_fumarate","AA","succinate","fumarate",0.010831246,0.010831246,7.3499e-05,3.29156947710106e-05
1,"Taibaiella.1","succinate_glycerol","SA","succinate","glycerol",9.28e-05,0,0,0
1,"Taibaiella.3","glucose_benzoate","SA","glucose","benzoate",0,0,0.000441073625,9.72180579632232e-05
1,"Taibaiella.3","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.0003199515,6.99401319282632e-05
1,"Taibaiella.3","glucose_fructose","SS","glucose","fructose",0,0,0.000315493625,6.89307480239452e-05
1,"Taibaiella.3","glucose_fumarate","SA","glucose","fumarate",0,0,0.0103657441,0.00412565270754295
1,"Taibaiella.3","glucose_glutamine","SA","glucose","glutamine",0,0,0.000336237875,7.36642030467691e-05
1,"Taibaiella.3","glucose_glycerol","SS","glucose","glycerol",0,0,0.000357509375,7.80035966217349e-05
1,"Taibaiella.3","glucose_glycine","SA","glucose","glycine",0,0,0.000328899725,9.16478675228877e-05
1,"Taibaiella.3","glucose_ribose","SS","glucose","ribose",0,0,0.000360758125,7.88320090616381e-05
1,"Taibaiella.3","succinate_benzoate","AA","succinate","benzoate",0,0,0.0001251195,6.00293190171825e-06
1,"Taibaiella.3","succinate_cellobiose","SA","succinate","cellobiose",0,0,9.0368125e-05,9.76159769517776e-07
1,"Taibaiella.3","succinate_fructose","SA","succinate","fructose",0,0,8.909475e-05,1.61484676775641e-07
1,"Taibaiella.3","succinate_fumarate","AA","succinate","fumarate",0,0,0.0152494790285714,0.00537759195372367
1,"Taibaiella.3","succinate_glutamine","AA","succinate","glutamine",0,0,9.5023825e-05,2.32637609397642e-06
1,"Taibaiella.3","succinate_glycerol","SA","succinate","glycerol",0,0,0.0001011085,3.68891470037823e-07
1,"Taibaiella.3","succinate_glycine","AA","succinate","glycine",0,0,0.000110653216666667,1.58174146614508e-05
1,"Taibaiella.3","succinate_ribose","SA","succinate","ribose",0,0,0.00010203975,1.75488026063509e-06
1,"Xanthomonadaceae","succinate_fructose","SA","succinate","fructose",0.000278319,0,0,0
2,"Achromobacter.2","glucose_fumarate","SA","glucose","fumarate",0,0,0.0012121861875,0.000102848421296027
2,"Achromobacter.2","glucose_glycine","SA","glucose","glycine",0,0,0.01792167425,0.00300152882244389
2,"Achromobacter.2","succinate_fumarate","AA","succinate","fumarate",0.00176268675,0.00176268675,0.001166792,0.000101824475184424
2,"Achromobacter.2","succinate_glycine","AA","succinate","glycine",0,0,0.017035007,0.00295135858240724
2,"Achromobacter.3","glucose_cellobiose","SS","glucose","cellobiose",0,0,9.472125e-05,8.43924295084184e-07
2,"Achromobacter.3","glucose_glycine","SA","glucose","glycine",0.000556638,0,0,0
2,"Achromobacter.3","succinate_benzoate","AA","succinate","benzoate",0.000185546,0.000185546,4.5232e-05,2.04429288449168e-05
2,"Achromobacter.3","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.000127135985714286,1.92084371131223e-05
2,"Achromobacter.3","succinate_fructose","SA","succinate","fructose",0,0,0.00013144125,2.79741018250214e-06
2,"Achromobacter.3","succinate_fumarate","AA","succinate","fumarate",0,0,0.000107729,3.14078273152835e-06
2,"Achromobacter.3","succinate_glutamine","AA","succinate","glutamine",0,0,0.00013164,1.0955373871606e-06
2,"Achromobacter.3","succinate_glycerol","SA","succinate","glycerol",0,0,0.000141802,1.12335657740541e-06
2,"Achromobacter.3","succinate_glycine","AA","succinate","glycine",0,0,0.000153225666666667,2.98858301615405e-06
2,"Achromobacter.3","succinate_ribose","SA","succinate","ribose",0,0,0.0001336365,1.053611606175e-06
2,"Acinetobacter.1","glucose_benzoate","SA","glucose","benzoate",0.0048473885,0.00124719871922063,0.0014897560625,0.000302599040487635
2,"Acinetobacter.1","glucose_cellobiose","SS","glucose","cellobiose",0.00037109875,0.000119764199541137,0.0017997893125,0.000219262010362141
2,"Acinetobacter.1","glucose_fructose","SS","glucose","fructose",0.00132201525,0.000201750170543247,0.001648422625,0.000239984610384376
2,"Acinetobacter.1","glucose_fumarate","SA","glucose","fumarate",0.2517626865,0.00724346282254098,0.0388824375,0.00569498447070107
2,"Acinetobacter.1","glucose_glutamine","SA","glucose","glutamine",0.00953242375,0.00427500876190707,0.19831569325,0.0284836262085049
2,"Acinetobacter.1","glucose_glycerol","SS","glucose","glycerol",0.00357176,0.000935045461733902,0.00114401325,0.000229076065748412
2,"Acinetobacter.1","glucose_glycine","SA","glucose","glycine",0.001669914,0.000617713074535689,0.001671011,0.000293928451654764
2,"Acinetobacter.1","glucose_ribose","SS","glucose","ribose",0.002342518,0.000983550347641729,0.0014036249375,0.000226911648981336
2,"Acinetobacter.1","succinate_benzoate","AA","succinate","benzoate",0.00535764,0.0017053477847104,0.204039732,0.0314013987404788
2,"Acinetobacter.1","succinate_cellobiose","SA","succinate","cellobiose",0.001878653,0.000500135721237246,0.1537664920625,0.0234282677442267
2,"Acinetobacter.1","succinate_fructose","SA","succinate","fructose",0.00524167375,0.00103342328580438,0.1530298066875,0.0233528706308665
2,"Acinetobacter.1","succinate_fumarate","AA","succinate","fumarate",0.43698395025,0.137344334749769,0.163376840125,0.0197279223593924
2,"Acinetobacter.1","succinate_glutamine","AA","succinate","glutamine",0.36770572425,0.0430976447183691,0.34144002025,0.0338173962619336
2,"Acinetobacter.1","succinate_glycerol","SA","succinate","glycerol",0.00183226675,0.000406819566251095,0.16351479,0.0249093457448857
2,"Acinetobacter.1","succinate_glycine","AA","succinate","glycine",0.357114141666667,0.178159764680611,0.175961647416667,0.031112185481903
2,"Acinetobacter.1","succinate_ribose","SA","succinate","ribose",0.00150756125,0.000308566122029886,0.1551370139375,0.0236584582119302
2,"Acinetobacter.2","glucose_benzoate","SA","glucose","benzoate",0,0,0.0577962176875,0.0198665792517838
2,"Acinetobacter.2","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.00069787775,5.87175285264119e-06
2,"Acinetobacter.2","glucose_fumarate","SA","glucose","fumarate",0.000278319,0.000278319,0.0089135606875,0.00367006105003716
2,"Acinetobacter.2","glucose_glutamine","SA","glucose","glutamine",0.00122924225,0.000578592954406114,0.058363007625,0.0259874382219467
2,"Acinetobacter.2","glucose_glycine","SA","glucose","glycine",0.0012524355,0.0002319325,0,0
2,"Acinetobacter.2","glucose_ribose","SS","glucose","ribose",0,0,0.00068173225,5.8926813276442e-06
2,"Acinetobacter.2","succinate_benzoate","AA","succinate","benzoate",0.01537712225,0.0148528734329068,0.1074813246875,0.0305609798170026
2,"Acinetobacter.2","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.0470566387692308,0.0199761123789147
2,"Acinetobacter.2","succinate_fructose","SA","succinate","fructose",0.000185546,0.000185546,0.0379023774375,0.016719065024525
2,"Acinetobacter.2","succinate_fumarate","AA","succinate","fumarate",0.00034789875,0.00034789875,0.0394969844375,0.0141301311228319
2,"Acinetobacter.2","succinate_glutamine","AA","succinate","glutamine",0.000463865,0.000270477450070242,0.0937429740625,0.0305440855779972
2,"Acinetobacter.2","succinate_glycerol","SA","succinate","glycerol",6.957975e-05,6.957975e-05,0.0409814519375,0.0180628521423801
2,"Acinetobacter.2","succinate_glycine","AA","succinate","glycine",0.176577914,0.17555839968269,0.0443948345,0.0228599164740275
2,"Acinetobacter.2","succinate_ribose","SA","succinate","ribose",0.00373411275,0.00373411275,0.0387155369375,0.016993587194325
2,"Acinetobacter.5","glucose_ribose","SS","glucose","ribose",0,0,0.000238625375,5.31563280434961e-05
2,"Acinetobacter.5","succinate_glycerol","SA","succinate","glycerol",9.28e-05,0,0,0
2,"Acinetobacter.5","succinate_ribose","SA","succinate","ribose",0,0,0.000228038475,5.16602958772525e-05
2,"Acinetobacter.8","succinate_cellobiose","SA","succinate","cellobiose",0.000278319,0,0,0
2,"Acinetobacter.8","succinate_fructose","SA","succinate","fructose",9.28e-05,0,0,0
2,"Acinetobacter.8","succinate_fumarate","AA","succinate","fumarate",0.000556638,0,0,0
2,"Acinetobacter.8","succinate_glutamine","AA","succinate","glutamine",0.000371092,0,0,0
2,"Acinetobacter.8","succinate_glycine","AA","succinate","glycine",0.000278319,0,0,0
2,"Acinetobacter.8","succinate_ribose","SA","succinate","ribose",0.000371092,0,0,0
2,"Acinetobacter.9","succinate_benzoate","AA","succinate","benzoate",0.00092773,0,0,0
2,"Acinetobacter.9","succinate_fumarate","AA","succinate","fumarate",0.000278319,0,0,0
2,"Acinetobacter.9","succinate_glutamine","AA","succinate","glutamine",0.000556638,0,0,0
2,"Acinetobacter.9","succinate_glycine","AA","succinate","glycine",0.000371092,0,0,0
2,"Aeromonas","glucose_benzoate","SA","glucose","benzoate",0.00013916625,0.000110421011613412,6.87541625e-05,2.5463173374853e-05
2,"Aeromonas","glucose_cellobiose","SS","glucose","cellobiose",0,0,9.9696725e-05,8.38710201614162e-07
2,"Aeromonas","glucose_fructose","SS","glucose","fructose",0,0,4.88201e-05,4.20917301853939e-07
2,"Aeromonas","glucose_fumarate","SA","glucose","fumarate",9.2773e-05,9.2773e-05,8.17228125e-05,3.65516568498405e-05
2,"Aeromonas","glucose_glutamine","SA","glucose","glutamine",0.00039428525,0.000308566122029886,0.00012348525,3.31716112700931e-05
2,"Aeromonas","succinate_benzoate","AA","succinate","benzoate",0.00141478825,0.00030151225,0.000259928075,4.29231139794823e-05
2,"Aeromonas","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.000203796292307692,2.19606708682335e-05
2,"Aeromonas","succinate_fructose","SA","succinate","fructose",0.0006957975,0.000258269101616415,0.000152799675,2.53710076779374e-05
2,"Aeromonas","succinate_fumarate","AA","succinate","fumarate",0.000394292,0.000205271152729343,0.0001940342,4.23763569785087e-05
2,"Aeromonas","succinate_glutamine","AA","succinate","glutamine",0.0003247055,0.0003247055,0.0002595028125,4.14664189591227e-05
2,"Aeromonas","succinate_glycerol","SA","succinate","glycerol",0,0,0.00020312425,1.8280929796626e-05
2,"Aeromonas","succinate_glycine","AA","succinate","glycine",0.000247394666666667,0.000247394666666667,0.000164729,3.3402753110766e-05
2,"Aeromonas","succinate_ribose","SA","succinate","ribose",0.000185546,0.000185546,0.0001435005625,2.49270105392672e-05
2,"Alcaligenes.1","glucose_benzoate","SA","glucose","benzoate",0.000278319,0,0,0
2,"Alcaligenes.1","glucose_fumarate","SA","glucose","fumarate",0.000556638,0,0,0
2,"Alcaligenes.1","glucose_glutamine","SA","glucose","glutamine",0.000463865,0,0,0
2,"Alcaligenes.1","glucose_glycine","SA","glucose","glycine",0.000834957,0,0,0
2,"Azomonas","glucose_benzoate","SA","glucose","benzoate",0.00257445025,0.00227068856286136,0.0001633399375,4.48376982307177e-05
2,"Azomonas","glucose_cellobiose","SS","glucose","cellobiose",0.000185546,0.000185546,0.00025494311875,5.43409525817156e-05
2,"Azomonas","glucose_fructose","SS","glucose","fructose",4.63865e-05,4.63865e-05,0.0001101062375,2.91189130019676e-05
2,"Azomonas","glucose_fumarate","SA","glucose","fumarate",0.0283189535,0.00516973591277528,0.180690416375,0.0281419236531263
2,"Azomonas","glucose_glutamine","SA","glucose","glutamine",0.0002319325,8.03437747852937e-05,8.583335e-05,2.68876725778918e-05
2,"Azomonas","glucose_glycerol","SS","glucose","glycerol",0.0005102515,0.000331265869800603,0.0001040771875,2.95054834010517e-05
2,"Azomonas","glucose_glycine","SA","glucose","glycine",0,0,0.000200458833333333,4.38057513647213e-05
2,"Azomonas","glucose_ribose","SS","glucose","ribose",0.0005102515,0.000331265869800603,9.901424375e-05,2.79146855415508e-05
2,"Azomonas","succinate_benzoate","AA","succinate","benzoate",0,0,0.00430809761538462,0.00104920629128587
2,"Azomonas","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00307992407142857,0.000723903303486422
2,"Azomonas","succinate_fructose","SA","succinate","fructose",0.0005102515,0.00017965414198885,0.0025462941875,0.000677385335905699
2,"Azomonas","succinate_fumarate","AA","succinate","fumarate",0.12336487575,0.0837561468994316,0.175861229625,0.0273975524554522
2,"Azomonas","succinate_glutamine","AA","succinate","glutamine",0,0,0.00336899883333333,0.0007591192905053
2,"Azomonas","succinate_glycerol","SA","succinate","glycerol",0.00700436725,0.0065471790146826,0.0027304182875,0.000730214836425818
2,"Azomonas","succinate_glycine","AA","succinate","glycine",0.000556638,0.0002982234706832,0.00293577466666667,0.000922464887597021
2,"Azomonas","succinate_ribose","SA","succinate","ribose",0.00011596625,0.00011596625,0.002575956975,0.000687883225028067
2,"Azospirillum.1","glucose_fumarate","SA","glucose","fumarate",0,0,0.0021498975,0.000540391815454125
2,"Azospirillum.1","succinate_fumarate","AA","succinate","fumarate",0.0002319325,8.03437747852937e-05,0.00207314055625,0.000524509711258608
2,"Bacillus","succinate_glycine","AA","succinate","glycine",0.001020503,0,0,0
2,"Brucella","glucose_fumarate","SA","glucose","fumarate",0,0,0.0005118005,5.65555572410078e-05
2,"Brucella","glucose_glycine","SA","glucose","glycine",0,0,0.000333624258333333,5.99698168831122e-05
2,"Brucella","succinate_fumarate","AA","succinate","fumarate",0,0,0.00049284125,5.58856282147427e-05
2,"Brucella","succinate_glutamine","AA","succinate","glutamine",0.001020503,0,0,0
2,"Brucella","succinate_glycine","AA","succinate","glycine",0,0,0.000317362458333333,5.82196594879717e-05
2,"Chryseobacterium.2","succinate_fructose","SA","succinate","fructose",9.28e-05,0,0,0
2,"Chryseobacterium.5","glucose_fumarate","SA","glucose","fumarate",0,0,0.01864644775,0.00013349825294261
2,"Chryseobacterium.5","succinate_fumarate","AA","succinate","fumarate",0,0,0.01794367725,0.000838881310826446
2,"Citrobacter","glucose_benzoate","SA","glucose","benzoate",0.00327024775,0.00195608603144223,0.002175295625,0.000971408924646575
2,"Citrobacter","glucose_cellobiose","SS","glucose","cellobiose",0.012246034,0.00912859752770611,0.0044496783125,0.00145680888075346
2,"Citrobacter","glucose_fructose","SS","glucose","fructose",0.0045690695,0.0026494159776649,0.028083515625,0.0045993548783192
2,"Citrobacter","glucose_fumarate","SA","glucose","fumarate",0,0,0.00268761896,0.000817537163671795
2,"Citrobacter","glucose_glutamine","SA","glucose","glutamine",0.081964932,0.0330832611794128,0.00225617660625,0.000733522010436559
2,"Citrobacter","glucose_glycerol","SS","glucose","glycerol",0,0,0.0120657907692308,0.00341587258348328
2,"Citrobacter","glucose_glycine","SA","glucose","glycine",0.000834957,0.000834957,0.00229423158333333,0.000958280306022203
2,"Citrobacter","glucose_ribose","SS","glucose","ribose",0.001878653,0.000669397378056438,0.003798392625,0.000717683579425716
2,"Citrobacter","succinate_benzoate","AA","succinate","benzoate",0,0,0.00117072555,0.000189902057034913
2,"Citrobacter","succinate_cellobiose","SA","succinate","cellobiose",0.0051952875,0.00143773180358974,0.0032724594375,0.0012468555578512
2,"Citrobacter","succinate_fructose","SA","succinate","fructose",0.0076769645,0.00386195977505563,0.0258760298125,0.00441795939064349
2,"Citrobacter","succinate_fumarate","AA","succinate","fumarate",0.0006030245,0.000366228198659775,0.0008008609375,0.000202068193540087
2,"Citrobacter","succinate_glutamine","AA","succinate","glutamine",0.0027599965,0.00170408556516296,0.0011726278875,0.000250206558080647
2,"Citrobacter","succinate_glycerol","SA","succinate","glycerol",0.02300770025,0.0114240177742589,0.008292115125,0.0028076856045708
2,"Citrobacter","succinate_glycine","AA","succinate","glycine",0.000463865,0.000463865,0.00104754808333333,0.000220916483755653
2,"Citrobacter","succinate_ribose","SA","succinate","ribose",0.00271360975,0.000861486678513407,0.002632206125,0.000195982180307672
2,"Clostridium_sensu_stricto_3.2","glucose_benzoate","SA","glucose","benzoate",0.000556638,0,0,0
2,"Clostridium_sensu_stricto_3.2","glucose_fumarate","SA","glucose","fumarate",0.0004174785,5.98847139962834e-05,0.0006605489375,9.81770522159867e-05
2,"Clostridium_sensu_stricto_3.2","glucose_glycine","SA","glucose","glycine",0,0,0.00113403725,0.000382721716945072
2,"Clostridium_sensu_stricto_3.2","succinate_benzoate","AA","succinate","benzoate",0.00113646925,0.000315462305876728,0,0
2,"Clostridium_sensu_stricto_3.2","succinate_fumarate","AA","succinate","fumarate",0.001043696,0.000715991572615791,0.000635731625,9.54734356559839e-05
2,"Clostridium_sensu_stricto_3.2","succinate_glutamine","AA","succinate","glutamine",0.000185546,0,0,0
2,"Clostridium_sensu_stricto_3.2","succinate_glycine","AA","succinate","glycine",0,0,0.001080277675,0.000368964694229637
2,"Comamonadaceae","succinate_ribose","SA","succinate","ribose",0.000371092,0,0,0
2,"Comamonadaceae.1","glucose_benzoate","SA","glucose","benzoate",6.957975e-05,6.957975e-05,0.00012210575,5.4620251411183e-05
2,"Comamonadaceae.1","glucose_fumarate","SA","glucose","fumarate",0.00187865275,0.000820551427737406,0.0010404724375,0.000248959406057476
2,"Comamonadaceae.1","glucose_glutamine","SA","glucose","glutamine",0.00025512575,0.00025512575,0.001751688625,0.000458270919040863
2,"Comamonadaceae.1","succinate_benzoate","AA","succinate","benzoate",0.01725577525,0.0171015030862979,0.0001458619375,5.38410691148393e-05
2,"Comamonadaceae.1","succinate_cellobiose","SA","succinate","cellobiose",0,0,8.7589425e-05,1.62812832642015e-06
2,"Comamonadaceae.1","succinate_fructose","SA","succinate","fructose",0,0,8.7220075e-05,1.86377427611062e-06
2,"Comamonadaceae.1","succinate_fumarate","AA","succinate","fumarate",0.0028759625,0.00138176730865925,0.001019876075,0.000241500532822419
2,"Comamonadaceae.1","succinate_glutamine","AA","succinate","glutamine",0.00171630025,0.00120277347505549,0.00169796004375,0.000442526807930406
2,"Comamonadaceae.1","succinate_glycerol","SA","succinate","glycerol",0,0,9.4125625e-05,7.49016956166547e-07
2,"Comamonadaceae.1","succinate_glycine","AA","succinate","glycine",0.010854439,0.00642839348452815,2.54363166666667e-05,1.32904836615472e-05
2,"Comamonadaceae.1","succinate_ribose","SA","succinate","ribose",0,0,8.868245e-05,7.0218105986514e-07
2,"Comamonadaceae.9","glucose_cellobiose","SS","glucose","cellobiose",0.000371092,0,0,0
2,"Comamonadaceae.9","glucose_fructose","SS","glucose","fructose",0.008813434,0,0,0
2,"Comamonadaceae.9","glucose_fumarate","SA","glucose","fumarate",0.000556638,0,0,0
2,"Comamonadaceae.9","succinate_fumarate","AA","succinate","fumarate",0.036181464,0,0,0
2,"Comamonas","glucose_benzoate","SA","glucose","benzoate",0,0,0.000455030375,6.95128618710075e-05
2,"Comamonas","glucose_glycine","SA","glucose","glycine",0,0,0.00028412475,2.91601572855269e-06
2,"Comamonas","succinate_benzoate","AA","succinate","benzoate",0.0052184805,0.00321338783110519,0.0002155964375,6.48864547456407e-05
2,"Comamonas","succinate_glycine","AA","succinate","glycine",0,0,0.00027003925,1.70547421429496e-05
2,"Comamonas.1","glucose_benzoate","SA","glucose","benzoate",0,0,3.9507525e-05,5.71687792673296e-07
2,"Comamonas.1","glucose_fructose","SS","glucose","fructose",0,0,0.0001202455875,9.79174987079935e-06
2,"Comamonas.1","glucose_fumarate","SA","glucose","fumarate",0,0,0.00110091875,0.000167576920159323
2,"Comamonas.1","glucose_glutamine","SA","glucose","glutamine",9.2773e-05,9.2773e-05,0.01282588375,0.00476539389319165
2,"Comamonas.1","glucose_glycine","SA","glucose","glycine",0.000216470333333333,0.000216470333333333,0.000520227666666667,0.000171991601143659
2,"Comamonas.1","succinate_benzoate","AA","succinate","benzoate",0.0008813435,0.000530917759238425,0.00364919246875,0.000897598196158552
2,"Comamonas.1","succinate_cellobiose","SA","succinate","cellobiose",2.32e-05,2.32e-05,0.00269847725,0.000641642656180659
2,"Comamonas.1","succinate_fructose","SA","succinate","fructose",9.2773e-05,9.2773e-05,0.0027451073625,0.000639602343329801
2,"Comamonas.1","succinate_fumarate","AA","succinate","fumarate",0.001507561,0.00124489623159704,0.00328310570625,0.000539540229921593
2,"Comamonas.1","succinate_glutamine","AA","succinate","glutamine",0.00071899075,0.000418979069407883,0.014952322625,0.00463585491368152
2,"Comamonas.1","succinate_glycerol","SA","succinate","glycerol",0.00011596625,0.00011596625,0.00288927675,0.000689058255908221
2,"Comamonas.1","succinate_glycine","AA","succinate","glycine",0.00507159,0.00417833340187608,0.00360569875,0.000881037322589316
2,"Comamonas.1","succinate_ribose","SA","succinate","ribose",0.0001391595,0.0001391595,0.00273053,0.000649087775706266
2,"Cronobacter","glucose_ribose","SS","glucose","ribose",0,0,0.000460737875,8.89277404782248e-06
2,"Cronobacter","succinate_ribose","SA","succinate","ribose",0,0,0.000440563875,1.78418347735611e-05
2,"Delftia.1","glucose_benzoate","SA","glucose","benzoate",0.00185546,0,0,0
2,"Delftia.1","glucose_fructose","SS","glucose","fructose",0.00092773,0,0,0
2,"Delftia.1","glucose_fumarate","SA","glucose","fumarate",0.0006957975,0.000578747886248336,0.0015619100625,0.000400891337740784
2,"Delftia.1","glucose_glutamine","SA","glucose","glutamine",0.000185546,0,0,0
2,"Delftia.1","glucose_glycine","SA","glucose","glycine",0.000463865,0.000185546,0,0
2,"Delftia.1","glucose_ribose","SS","glucose","ribose",9.28e-05,0,0,0
2,"Delftia.1","succinate_benzoate","AA","succinate","benzoate",4.63865e-05,4.63865e-05,4.5232e-05,2.04429288449168e-05
2,"Delftia.1","succinate_cellobiose","SA","succinate","cellobiose",6.957975e-05,6.957975e-05,3.2999e-05,1.47677106375701e-05
2,"Delftia.1","succinate_fructose","SA","succinate","fructose",6.957975e-05,6.957975e-05,3.28603125e-05,1.47088851619009e-05
2,"Delftia.1","succinate_fumarate","AA","succinate","fumarate",0.00148436775,0.000910562534677088,0.0015316335,0.000389221362677526
2,"Delftia.1","succinate_glutamine","AA","succinate","glutamine",9.2773e-05,9.2773e-05,3.291e-05,1.47198379783316e-05
2,"Delftia.1","succinate_glycerol","SA","succinate","glycerol",0.00011596625,0.00011596625,3.54505e-05,1.58559353729132e-05
2,"Delftia.1","succinate_glycine","AA","succinate","glycine",0,0,0.000153225666666667,2.98858301615405e-06
2,"Delftia.1","succinate_ribose","SA","succinate","ribose",0.00016235275,0.000109607023273583,3.3409125e-05,1.49428722648612e-05
2,"Devosia","succinate_fumarate","AA","succinate","fumarate",0.001577141,0.000834957,0,0
2,"Elizabethkingia.2","glucose_benzoate","SA","glucose","benzoate",0.00092773,0.000649411,0,0
2,"Elizabethkingia.2","succinate_benzoate","AA","succinate","benzoate",0.000185546,0,0,0
2,"Elizabethkingia.3","glucose_fumarate","SA","glucose","fumarate",9.28e-05,0,0,0
2,"Elizabethkingia.3","glucose_glutamine","SA","glucose","glutamine",0.000278319,0,0,0
2,"Elizabethkingia.3","glucose_glycine","SA","glucose","glycine",0.000278319,0,0,0
2,"Empedobacter.1","glucose_benzoate","SA","glucose","benzoate",0,0,0.016684562,0.00625601880299479
2,"Empedobacter.1","succinate_benzoate","AA","succinate","benzoate",6.957975e-05,6.957975e-05,0.0079196127625,0.00355186119785159
2,"Empedobacter.1","succinate_fumarate","AA","succinate","fumarate",0.000139173,4.6373e-05,0,0
2,"Empedobacter.1","succinate_glutamine","AA","succinate","glutamine",0.000231946,0.000139146,0,0
2,"Empedobacter.1","succinate_glycine","AA","succinate","glycine",0.000278319,0,0,0
2,"Ensifer","succinate_fumarate","AA","succinate","fumarate",0.000834957,0,0,0
2,"Enterobacter.3","glucose_benzoate","SA","glucose","benzoate",0.164672047,0,0,0
2,"Enterobacteriaceae.14","glucose_ribose","SS","glucose","ribose",0,0,0.00014608525,1.26270888535983e-06
2,"Enterobacteriaceae.14","succinate_ribose","SA","succinate","ribose",0,0,0.0001397105,7.66136678950521e-06
2,"Enterobacteriaceae.16","glucose_fructose","SS","glucose","fructose",0.00034789875,0.00034789875,0.0002970649375,0.000132868707418842
2,"Enterobacteriaceae.16","succinate_fructose","SA","succinate","fructose",0,0,0.00113914875,5.88637191844787e-05
2,"Enterobacteriaceae.6","glucose_benzoate","SA","glucose","benzoate",0.085072827,0,0,0
2,"Enterobacteriaceae.8","glucose_benzoate","SA","glucose","benzoate",0.14423879775,0.0902170042444207,0.1980679800625,0.0585269752612766
2,"Enterobacteriaceae.8","glucose_cellobiose","SS","glucose","cellobiose",0.130021338,0.125122370295926,0.3436278529375,0.0627910760317962
2,"Enterobacteriaceae.8","glucose_fructose","SS","glucose","fructose",0.048613044,0.0210986993346699,0.19878708275,0.0481183111105137
2,"Enterobacteriaceae.8","glucose_fumarate","SA","glucose","fumarate",0.37329529625,0.0235239854251578,0.139256170125,0.0361624918593128
2,"Enterobacteriaceae.8","glucose_glutamine","SA","glucose","glutamine",0.02249744875,0.0173785577625515,0.1440344903125,0.0421430099990534
2,"Enterobacteriaceae.8","glucose_glycerol","SS","glucose","glycerol",0.0461313665,0.0388149974421877,0.343216963,0.0659447446884633
2,"Enterobacteriaceae.8","glucose_glycine","SA","glucose","glycine",0.0824751833333333,0.0415152973040273,0.167686761416667,0.0572299801699004
2,"Enterobacteriaceae.8","glucose_ribose","SS","glucose","ribose",0.05877168575,0.05877168575,0.146221689875,0.0427758668470648
2,"Enterobacteriaceae.8","succinate_benzoate","AA","succinate","benzoate",0.0154235085,0.00397200839403058,0.001310598125,0.000400638822838111
2,"Enterobacteriaceae.8","succinate_cellobiose","SA","succinate","cellobiose",0.1096344745,0.0736930801098692,0.1914891220625,0.044844178671396
2,"Enterobacteriaceae.8","succinate_fructose","SA","succinate","fructose",0.02147694625,0.00819318180740022,0.053649664875,0.0236917539683593
2,"Enterobacteriaceae.8","succinate_fumarate","AA","succinate","fumarate",0.00403562475,0.000784009422148248,0.0213530953125,0.00903562148177312
2,"Enterobacteriaceae.8","succinate_glutamine","AA","succinate","glutamine",0.00389646525,0.0027552170598583,0.0009531153125,0.000287569464822512
2,"Enterobacteriaceae.8","succinate_glycerol","SA","succinate","glycerol",0.16789590875,0.104596458167898,0.1804450236875,0.0462360686660049
2,"Enterobacteriaceae.8","succinate_glycine","AA","succinate","glycine",0.00507159,0.00258120915063232,0.00110961916666667,0.000391068071395502
2,"Enterobacteriaceae.8","succinate_ribose","SA","succinate","ribose",0.00967158375,0.00558546473936679,0.0009675884375,0.000291926071080362
