,Family,ESV,Class,Resource,c_ia,Treatment
601,F0,S1,T1,R15,0.8946261404018411,Symmetric
602,F0,S2,T1,R15,0.0002918721455131398,Symmetric
603,F0,S3,T1,R15,1.505364303901313e-12,Symmetric
604,F0,S4,T1,R15,0.027294610951809167,Symmetric
605,F0,S5,T1,R15,9.196236306166523e-34,Symmetric
606,F0,S6,T1,R15,0.010783463031978868,Symmetric
607,F0,S7,T1,R15,0.001904928389490599,Symmetric
608,F0,S8,T1,R15,3.6326967897663877e-09,Symmetric
609,F0,S9,T1,R15,3.318162494776767e-07,Symmetric
610,F0,S10,T1,R15,0.012137693755601319,Symmetric
611,F0,S11,T1,R15,7.513354458223809e-37,Symmetric
612,F0,S12,T1,R15,0.15249332992052103,Symmetric
613,F0,S13,T1,R15,3.3705577167573405e-06,Symmetric
614,F0,S14,T1,R15,0.23282617411892384,Symmetric
615,F0,S15,T1,R15,1.2031912914779333e-22,Symmetric
616,F0,S16,T1,R15,0.007599809240888697,Symmetric
617,F0,S17,T1,R15,1.348724723369003e-06,Symmetric
618,F0,S18,T1,R15,2.1918339377995674e-10,Symmetric
619,F0,S19,T1,R15,6.071055667007585e-07,Symmetric
620,F1,S20,T1,R15,2.0467605687024024,Symmetric
621,F1,S21,T1,R15,1.4193046522383626,Symmetric
622,F1,S22,T1,R15,1.357510761558301,Symmetric
623,F1,S23,T1,R15,2.7183940725309603,Symmetric
624,F1,S24,T1,R15,0.3855674354785196,Symmetric
625,F1,S25,T1,R15,2.0169222945872223,Symmetric
626,F1,S26,T1,R15,0.8232837099721848,Symmetric
627,F1,S27,T1,R15,0.7605596104967662,Symmetric
628,F1,S28,T1,R15,0.1450763957216418,Symmetric
629,F1,S29,T1,R15,0.3205221813805702,Symmetric
630,F1,S30,T1,R15,0.193369953348913,Symmetric
631,F1,S31,T1,R15,4.670016113066594,Symmetric
632,F1,S32,T1,R15,0.6090978033901265,Symmetric
633,F1,S33,T1,R15,0.6817161924903218,Symmetric
634,F1,S34,T1,R15,1.1898075585292127,Symmetric
635,F1,S35,T1,R15,3.7984052150966403,Symmetric
636,F1,S36,T1,R15,0.639698246898533,Symmetric
637,F1,S37,T1,R15,0.7966387868428239,Symmetric
638,F1,S38,T1,R15,0.0687972384169621,Symmetric
639,F1,S39,T1,R15,0.09883487445763253,Symmetric
640,F0,S0,T1,R16,9.551889593880682e-05,Symmetric
641,F0,S1,T1,R16,0.45962757373773416,Symmetric
642,F0,S2,T1,R16,0.016615158620602595,Symmetric
643,F0,S3,T1,R16,6.363672799868652e-18,Symmetric
644,F0,S4,T1,R16,1.0717563438588888e-06,Symmetric
645,F0,S5,T1,R16,2.6058502981631782e-05,Symmetric
646,F0,S6,T1,R16,0.20573679162603709,Symmetric
647,F0,S7,T1,R16,0.004876264112432766,Symmetric
648,F0,S8,T1,R16,2.44767913237848,Symmetric
649,F0,S9,T1,R16,0.0042164362254856055,Symmetric
650,F0,S10,T1,R16,2.295067230296328e-08,Symmetric
651,F0,S11,T1,R16,2.6848793186205603e-07,Symmetric
652,F0,S12,T1,R16,1.2487132625609014e-07,Symmetric
653,F0,S13,T1,R16,5.961402377596375e-09,Symmetric
654,F0,S14,T1,R16,0.004075770662724467,Symmetric
655,F0,S15,T1,R16,1.4456360226160135e-46,Symmetric
656,F0,S16,T1,R16,0.0006973088177944637,Symmetric
657,F0,S17,T1,R16,0.0018402064381934004,Symmetric
658,F0,S18,T1,R16,1.7034871710999142,Symmetric
659,F0,S19,T1,R16,4.0415334696863356e-10,Symmetric
660,F1,S20,T1,R16,1.5409200395808427,Symmetric
661,F1,S21,T1,R16,1.0274073188414237,Symmetric
662,F1,S22,T1,R16,1.2181833332213976,Symmetric
663,F1,S23,T1,R16,0.9141527367553154,Symmetric
664,F1,S24,T1,R16,0.5682679511376687,Symmetric
665,F1,S25,T1,R16,0.046291949801818104,Symmetric
666,F1,S26,T1,R16,0.8578842792041719,Symmetric
667,F1,S27,T1,R16,0.14409774370121123,Symmetric
668,F1,S28,T1,R16,1.352514839972088,Symmetric
669,F1,S29,T1,R16,0.7777654438851871,Symmetric
670,F1,S30,T1,R16,0.5675830377118787,Symmetric
671,F1,S31,T1,R16,0.12713971441373986,Symmetric
672,F1,S32,T1,R16,3.704746176481631,Symmetric
673,F1,S33,T1,R16,0.050022002080220444,Symmetric
674,F1,S34,T1,R16,0.40422054835849874,Symmetric
675,F1,S35,T1,R16,0.8601357180055786,Symmetric
676,F1,S36,T1,R16,0.5130429530658014,Symmetric
677,F1,S37,T1,R16,0.21895644883552992,Symmetric
678,F1,S38,T1,R16,0.21199085778567905,Symmetric
679,F1,S39,T1,R16,1.816204306670988,Symmetric
680,F0,S0,T1,R17,5.283970962968213e-06,Symmetric
681,F0,S1,T1,R17,0.00040050530201999013,Symmetric
682,F0,S2,T1,R17,3.5667709121367436e-10,Symmetric
683,F0,S3,T1,R17,4.1253016746384776e-07,Symmetric
684,F0,S4,T1,R17,0.04277916934796358,Symmetric
685,F0,S5,T1,R17,0.014035589655269748,Symmetric
686,F0,S6,T1,R17,0.9052589830987049,Symmetric
687,F0,S7,T1,R17,0.2877020077930372,Symmetric
688,F0,S8,T1,R17,1.6366697691749672e-06,Symmetric
689,F0,S9,T1,R17,4.004090286269304e-17,Symmetric
690,F0,S10,T1,R17,3.1177339534081794e-11,Symmetric
691,F0,S11,T1,R17,0.03852012520588835,Symmetric
692,F0,S12,T1,R17,0.1835401038405403,Symmetric
693,F0,S13,T1,R17,0.001282567561341849,Symmetric
694,F0,S14,T1,R17,7.92512305979915e-17,Symmetric
695,F0,S15,T1,R17,2.8523941372773314e-07,Symmetric
696,F0,S16,T1,R17,4.254869566669905e-33,Symmetric
697,F0,S17,T1,R17,0.0006804371679299127,Symmetric
698,F0,S18,T1,R17,6.3911208337012066e-12,Symmetric
699,F0,S19,T1,R17,0.00042346380605436936,Symmetric
700,F1,S20,T1,R17,0.5507588026740358,Symmetric
701,F1,S21,T1,R17,0.4578194615320966,Symmetric
702,F1,S22,T1,R17,0.4909008958554095,Symmetric
703,F1,S23,T1,R17,0.7220014179110428,Symmetric
704,F1,S24,T1,R17,0.22956595488253273,Symmetric
705,F1,S25,T1,R17,0.48207299520296193,Symmetric
706,F1,S26,T1,R17,0.723294443897659,Symmetric
707,F1,S27,T1,R17,0.24524199295778695,Symmetric
708,F1,S28,T1,R17,3.5504699233111277,Symmetric
709,F1,S29,T1,R17,0.3304849673631594,Symmetric
710,F1,S30,T1,R17,3.486187612031595,Symmetric
711,F1,S31,T1,R17,0.5843577994598004,Symmetric
712,F1,S32,T1,R17,0.3775347468243838,Symmetric
713,F1,S33,T1,R17,0.030863539447474338,Symmetric
714,F1,S34,T1,R17,0.16556165473885445,Symmetric
715,F1,S35,T1,R17,1.5120533758233883,Symmetric
716,F1,S36,T1,R17,0.7881506385955738,Symmetric
717,F1,S37,T1,R17,0.5706867247495958,Symmetric
718,F1,S38,T1,R17,0.020778228166694196,Symmetric
719,F1,S39,T1,R17,1.3489275366124933,Symmetric
720,F0,S0,T1,R18,0.0016514669620548762,Symmetric
721,F0,S1,T1,R18,7.999939235800225e-10,Symmetric
722,F0,S2,T1,R18,7.182038744251705e-05,Symmetric
723,F0,S3,T1,R18,0.0004348354070874025,Symmetric
724,F0,S4,T1,R18,0.10805496871519467,Symmetric
725,F0,S5,T1,R18,0.5521242001122483,Symmetric
726,F0,S6,T1,R18,6.510647488263986e-14,Symmetric
727,F0,S7,T1,R18,3.746939495003887e-09,Symmetric
728,F0,S8,T1,R18,5.640722194196926e-13,Symmetric
729,F0,S9,T1,R18,0.11938526322975695,Symmetric
730,F0,S10,T1,R18,0.015089770258468388,Symmetric
731,F0,S11,T1,R18,0.0028903628664082273,Symmetric
732,F0,S12,T1,R18,8.671683899959134e-09,Symmetric
733,F0,S13,T1,R18,0.35712489803280717,Symmetric
734,F0,S14,T1,R18,0.0013912287859534492,Symmetric
735,F0,S15,T1,R18,1.9182013463582796e-18,Symmetric
736,F0,S16,T1,R18,1.1144677062666312e-07,Symmetric
737,F0,S17,T1,R18,1.5871976980113058e-07,Symmetric
738,F0,S18,T1,R18,2.5406600572342258e-14,Symmetric
739,F0,S19,T1,R18,5.617702264135786e-16,Symmetric
740,F1,S20,T1,R18,0.2007909800873998,Symmetric
741,F1,S21,T1,R18,2.3508225992344514,Symmetric
742,F1,S22,T1,R18,0.5182967011478351,Symmetric
743,F1,S23,T1,R18,0.14254401146524576,Symmetric
744,F1,S24,T1,R18,0.9741441326487691,Symmetric
745,F1,S25,T1,R18,1.0883680208008424,Symmetric
746,F1,S26,T1,R18,0.16580472999729953,Symmetric
747,F1,S27,T1,R18,1.051116976846166,Symmetric
748,F1,S28,T1,R18,0.5072153333290179,Symmetric
749,F1,S29,T1,R18,1.847505517155498,Symmetric
750,F1,S30,T1,R18,3.8299704589531816,Symmetric
751,F1,S31,T1,R18,0.5669440198439593,Symmetric
752,F1,S32,T1,R18,3.0330179142997507,Symmetric
753,F1,S33,T1,R18,0.663436156845318,Symmetric
754,F1,S34,T1,R18,0.2806911101078255,Symmetric
755,F1,S35,T1,R18,0.5034221437833627,Symmetric
756,F1,S36,T1,R18,0.19621953372428994,Symmetric
757,F1,S37,T1,R18,1.5975829105113384,Symmetric
758,F1,S38,T1,R18,0.16942080622963937,Symmetric
759,F1,S39,T1,R18,0.31811821323589046,Symmetric
760,F0,S0,T1,R19,0.04487609636266435,Symmetric
761,F0,S1,T1,R19,1.184247237664725e-16,Symmetric
762,F0,S2,T1,R19,1.924044088881295e-06,Symmetric
763,F0,S3,T1,R19,2.621844705538723e-06,Symmetric
764,F0,S4,T1,R19,4.6754344960291724e-07,Symmetric
765,F0,S5,T1,R19,0.4807707440515891,Symmetric
766,F0,S6,T1,R19,0.0003230926314456254,Symmetric
767,F0,S7,T1,R19,1.1732474149766816e-09,Symmetric
768,F0,S8,T1,R19,4.873961250850937e-12,Symmetric
769,F0,S9,T1,R19,1.5077398446945857e-06,Symmetric
770,F0,S10,T1,R19,0.006505835974985558,Symmetric
771,F0,S11,T1,R19,2.4573568830379244e-08,Symmetric
772,F0,S12,T1,R19,5.221700361553948e-07,Symmetric
773,F0,S13,T1,R19,2.9375548960276335e-08,Symmetric
774,F0,S14,T1,R19,4.103864712939945e-13,Symmetric
775,F0,S15,T1,R19,0.002681063454214669,Symmetric
776,F0,S16,T1,R19,0.006939587385350249,Symmetric
777,F0,S17,T1,R19,0.002431382931275078,Symmetric
778,F0,S18,T1,R19,1.1599037797123577e-05,Symmetric
779,F0,S19,T1,R19,1.0378557634892839e-07,Symmetric
780,F1,S20,T1,R19,1.2640721396274883,Symmetric
781,F1,S21,T1,R19,0.31163709074060586,Symmetric
782,F1,S22,T1,R19,1.390990549745239,Symmetric
783,F1,S23,T1,R19,0.6178437670308107,Symmetric
784,F1,S24,T1,R19,0.11779983490745187,Symmetric
785,F1,S25,T1,R19,0.09437089571783848,Symmetric
786,F1,S26,T1,R19,0.9160022362717967,Symmetric
787,F1,S27,T1,R19,0.1731004479508535,Symmetric
788,F1,S28,T1,R19,0.5071625973303185,Symmetric
789,F1,S29,T1,R19,0.5347986142990289,Symmetric
790,F1,S30,T1,R19,0.10781428374913257,Symmetric
791,F1,S31,T1,R19,1.4065928293084067,Symmetric
792,F1,S32,T1,R19,0.37866519435991725,Symmetric
793,F1,S33,T1,R19,0.008967950117620369,Symmetric
794,F1,S34,T1,R19,2.1094792547888708,Symmetric
795,F1,S35,T1,R19,0.42283100942301677,Symmetric
796,F1,S36,T1,R19,0.4868971112688704,Symmetric
797,F1,S37,T1,R19,0.1066460825103895,Symmetric
798,F1,S38,T1,R19,1.0277884561149928,Symmetric
799,F1,S39,T1,R19,1.3857096835001776,Symmetric
0,F0,S0,T0,R0,2.3775132511170423,Sugar
1,F0,S1,T0,R0,0.6579881145693321,Sugar
2,F0,S2,T0,R0,0.3575062234805988,Sugar
3,F0,S3,T0,R0,0.7014217175909692,Sugar
4,F0,S4,T0,R0,1.8673074153957956,Sugar
5,F0,S5,T0,R0,2.7487069106484525,Sugar
6,F0,S6,T0,R0,0.6938297732127008,Sugar
7,F0,S7,T0,R0,0.38699511871155673,Sugar
8,F0,S8,T0,R0,2.056617538595108,Sugar
9,F0,S9,T0,R0,0.30295552245294616,Sugar
10,F0,S10,T0,R0,0.6122625572072993,Sugar
11,F0,S11,T0,R0,1.2593776064064819,Sugar
12,F0,S12,T0,R0,1.8737329924135644,Sugar
13,F0,S13,T0,R0,0.40445920440541794,Sugar
14,F0,S14,T0,R0,0.11191184887728597,Sugar
15,F0,S15,T0,R0,0.40587859856784064,Sugar
16,F0,S16,T0,R0,0.6704781522719181,Sugar
17,F0,S17,T0,R0,0.34457831000508654,Sugar
18,F0,S18,T0,R0,0.9533756615470643,Sugar
19,F0,S19,T0,R0,1.3966877099848336,Sugar
20,F1,S20,T0,R0,1.85185967104023e-07,Sugar
21,F1,S21,T0,R0,0.000274932566423423,Sugar
22,F1,S22,T0,R0,0.002959805428964452,Sugar
23,F1,S23,T0,R0,0.00562786240772207,Sugar
24,F1,S24,T0,R0,3.268831182163714e-06,Sugar
25,F1,S25,T0,R0,0.1260135843050498,Sugar
26,F1,S26,T0,R0,6.031625871125281e-12,Sugar
27,F1,S27,T0,R0,4.79266638100281e-14,Sugar
28,F1,S28,T0,R0,2.351920013834867e-07,Sugar
29,F1,S29,T0,R0,0.03966182782046781,Sugar
30,F1,S30,T0,R0,4.223051716736681e-09,Sugar
31,F1,S31,T0,R0,9.453769654779149e-07,Sugar
32,F1,S32,T0,R0,2.0400238414411648e-51,Sugar
33,F1,S33,T0,R0,1.3573573731821685e-27,Sugar
34,F1,S34,T0,R0,1.105064754092194e-05,Sugar
35,F1,S35,T0,R0,3.044024964840563e-18,Sugar
36,F1,S36,T0,R0,1.9695304225372438e-11,Sugar
37,F1,S37,T0,R0,1.3503607351811627e-11,Sugar
38,F1,S38,T0,R0,7.02970646758632e-08,Sugar
39,F1,S39,T0,R0,5.88463656223376e-10,Sugar
40,F0,S0,T0,R1,0.3668394475344565,Sugar
41,F0,S1,T0,R1,0.5412039004187241,Sugar
42,F0,S2,T0,R1,0.923118634880456,Sugar
43,F0,S3,T0,R1,1.4323361726588,Sugar
44,F0,S4,T0,R1,0.7392019944479834,Sugar
45,F0,S5,T0,R1,0.07355919803629113,Sugar
46,F0,S6,T0,R1,0.6405596680277831,Sugar
47,F0,S7,T0,R1,1.5603553951687512,Sugar
48,F0,S8,T0,R1,1.0249131259587874,Sugar
49,F0,S9,T0,R1,0.15364390311043774,Sugar
50,F0,S10,T0,R1,0.1610738123150951,Sugar
51,F0,S11,T0,R1,0.3571506253212334,Sugar
52,F0,S12,T0,R1,0.42515505814943677,Sugar
53,F0,S13,T0,R1,0.14076396500403296,Sugar
54,F0,S14,T0,R1,0.367346502473635,Sugar
55,F0,S15,T0,R1,0.6299501710577172,Sugar
56,F0,S16,T0,R1,0.055143046803040476,Sugar
57,F0,S17,T0,R1,0.6543723978376194,Sugar
58,F0,S18,T0,R1,1.6745621546337504,Sugar
59,F0,S19,T0,R1,0.8750402308881011,Sugar
60,F1,S20,T0,R1,8.15883725573704e-11,Sugar
61,F1,S21,T0,R1,3.2861334691943047e-25,Sugar
62,F1,S22,T0,R1,0.019523519644460516,Sugar
63,F1,S23,T0,R1,1.2363118644210365e-05,Sugar
64,F1,S24,T0,R1,0.13274673066092457,Sugar
65,F1,S25,T0,R1,9.21177506933356e-31,Sugar
66,F1,S26,T0,R1,0.0063396403638118735,Sugar
67,F1,S27,T0,R1,3.399410651702852e-12,Sugar
68,F1,S28,T0,R1,5.913094391962773e-12,Sugar
69,F1,S29,T0,R1,1.7258333865869296e-40,Sugar
70,F1,S30,T0,R1,1.2441165224094572e-08,Sugar
71,F1,S31,T0,R1,9.538117758462754e-10,Sugar
72,F1,S32,T0,R1,6.50717957362433e-09,Sugar
73,F1,S33,T0,R1,5.508170062887979e-06,Sugar
74,F1,S34,T0,R1,1.5548894768207732e-28,Sugar
75,F1,S35,T0,R1,8.979421167623205e-05,Sugar
76,F1,S36,T0,R1,8.767517005187429e-29,Sugar
77,F1,S37,T0,R1,5.14259286413891e-19,Sugar
78,F1,S38,T0,R1,0.015661947379631294,Sugar
79,F1,S39,T0,R1,1.2746743384256585e-10,Sugar
80,F0,S0,T0,R2,0.2948033359625853,Sugar
81,F0,S1,T0,R2,0.5893312547023494,Sugar
82,F0,S2,T0,R2,1.1210596205083763,Sugar
83,F0,S3,T0,R2,4.9658262479388116,Sugar
84,F0,S4,T0,R2,0.24032170492207033,Sugar
85,F0,S5,T0,R2,2.118517123228972,Sugar
86,F0,S6,T0,R2,0.5395538048652521,Sugar
87,F0,S7,T0,R2,0.18273629212158607,Sugar
88,F0,S8,T0,R2,2.681953212307024,Sugar
89,F0,S9,T0,R2,1.4002098699762282,Sugar
90,F0,S10,T0,R2,0.7255466583098467,Sugar
91,F0,S11,T0,R2,0.46214601468594413,Sugar
92,F0,S12,T0,R2,4.2928801630479025,Sugar
93,F0,S13,T0,R2,0.3442566600778541,Sugar
94,F0,S14,T0,R2,2.4605927809166146,Sugar
95,F0,S15,T0,R2,0.8300166999381108,Sugar
96,F0,S16,T0,R2,2.308964644258507,Sugar
97,F0,S17,T0,R2,0.18559488113437272,Sugar
98,F0,S18,T0,R2,1.7083857756372267,Sugar
99,F0,S19,T0,R2,0.24375772776096039,Sugar
100,F1,S20,T0,R2,0.00010501053747373797,Sugar
101,F1,S21,T0,R2,1.3636358045521433e-07,Sugar
102,F1,S22,T0,R2,1.5839233909549846e-10,Sugar
103,F1,S23,T0,R2,7.969158137915315e-11,Sugar
104,F1,S24,T0,R2,0.00021927187588001622,Sugar
105,F1,S25,T0,R2,0.018758198400721984,Sugar
106,F1,S26,T0,R2,1.692671394788441e-05,Sugar
107,F1,S27,T0,R2,9.814218805142292e-23,Sugar
108,F1,S28,T0,R2,0.01495574411666904,Sugar
109,F1,S29,T0,R2,0.0016906669173426016,Sugar
110,F1,S30,T0,R2,4.941033066831395e-13,Sugar
111,F1,S31,T0,R2,0.0008593354064506432,Sugar
112,F1,S32,T0,R2,0.0020145420064966047,Sugar
113,F1,S33,T0,R2,1.2438446345649093e-21,Sugar
114,F1,S34,T0,R2,0.37379175064882386,Sugar
115,F1,S35,T0,R2,0.009526377890759928,Sugar
116,F1,S36,T0,R2,0.05990346911880709,Sugar
117,F1,S37,T0,R2,6.681498181647869e-05,Sugar
118,F1,S38,T0,R2,0.004267885663867904,Sugar
119,F1,S39,T0,R2,0.05020913348937533,Sugar
120,F0,S0,T0,R3,0.9673128993656397,Sugar
121,F0,S1,T0,R3,0.4204956457162932,Sugar
122,F0,S2,T0,R3,0.6994395053567745,Sugar
123,F0,S3,T0,R3,1.910676235441911,Sugar
124,F0,S4,T0,R3,0.9426618549421923,Sugar
125,F0,S5,T0,R3,1.9774152063699812,Sugar
126,F0,S6,T0,R3,0.3899557008444208,Sugar
127,F0,S7,T0,R3,0.10966667526586525,Sugar
128,F0,S8,T0,R3,0.11661169305602963,Sugar
129,F0,S9,T0,R3,0.6603703045774455,Sugar
130,F0,S10,T0,R3,1.2187443320116937,Sugar
131,F0,S11,T0,R3,1.6428207974207345,Sugar
132,F0,S12,T0,R3,0.02138377160660022,Sugar
133,F0,S13,T0,R3,0.36036064565053194,Sugar
134,F0,S14,T0,R3,0.08068774548487766,Sugar
135,F0,S15,T0,R3,1.5637762806114588,Sugar
136,F0,S16,T0,R3,0.34080559489851525,Sugar
137,F0,S17,T0,R3,2.087608962667379,Sugar
138,F0,S18,T0,R3,0.6740659406028103,Sugar
139,F0,S19,T0,R3,0.07969765318093941,Sugar
140,F1,S20,T0,R3,4.993911614840638e-10,Sugar
141,F1,S21,T0,R3,3.800874107859698e-08,Sugar
142,F1,S22,T0,R3,0.0008433162426628732,Sugar
143,F1,S23,T0,R3,1.576836441888658e-11,Sugar
144,F1,S24,T0,R3,0.00014414215152140137,Sugar
145,F1,S25,T0,R3,7.97487286079671e-06,Sugar
146,F1,S26,T0,R3,8.803722992116989e-11,Sugar
147,F1,S27,T0,R3,3.917174063082848e-07,Sugar
148,F1,S28,T0,R3,6.655560411256199e-13,Sugar
149,F1,S29,T0,R3,6.567203751731056e-11,Sugar
150,F1,S30,T0,R3,0.005665930865034386,Sugar
151,F1,S31,T0,R3,1.5821275565870464e-18,Sugar
152,F1,S32,T0,R3,2.4925249726436407e-09,Sugar
153,F1,S33,T0,R3,0.004414260269113272,Sugar
154,F1,S34,T0,R3,1.1179888517955818,Sugar
155,F1,S35,T0,R3,2.0494089101406874e-25,Sugar
156,F1,S36,T0,R3,2.9729859057092642e-18,Sugar
157,F1,S37,T0,R3,7.813501819060296e-17,Sugar
158,F1,S38,T0,R3,2.038596541572278e-09,Sugar
159,F1,S39,T0,R3,0.018133053296114657,Sugar
160,F0,S0,T0,R4,3.10915651362154,Sugar
161,F0,S1,T0,R4,0.425984449266601,Sugar
162,F0,S2,T0,R4,1.1140475986395444,Sugar
163,F0,S3,T0,R4,2.296349786824681,Sugar
164,F0,S4,T0,R4,0.627158071307134,Sugar
165,F0,S5,T0,R4,0.7497688113899831,Sugar
166,F0,S6,T0,R4,0.6038339339565593,Sugar
167,F0,S7,T0,R4,0.27675826760371725,Sugar
168,F0,S8,T0,R4,1.0411476213574924,Sugar
169,F0,S9,T0,R4,0.9727355491425813,Sugar
170,F0,S10,T0,R4,2.6079554288843756,Sugar
171,F0,S11,T0,R4,1.7519229426121339,Sugar
172,F0,S12,T0,R4,0.010409784965465383,Sugar
173,F0,S13,T0,R4,3.316886115579107,Sugar
174,F0,S14,T0,R4,0.384674199069729,Sugar
175,F0,S15,T0,R4,0.1288015847848049,Sugar
176,F0,S16,T0,R4,0.4319339256318484,Sugar
177,F0,S17,T0,R4,1.8355393047019084,Sugar
178,F0,S18,T0,R4,0.18649045731177757,Sugar
179,F0,S19,T0,R4,0.692924725151087,Sugar
180,F1,S20,T0,R4,1.22935282571293e-19,Sugar
181,F1,S21,T0,R4,1.5221795031347887e-05,Sugar
182,F1,S22,T0,R4,0.00010072986305044112,Sugar
183,F1,S23,T0,R4,0.23732021369762002,Sugar
184,F1,S24,T0,R4,0.011197891916927905,Sugar
185,F1,S25,T0,R4,0.010799644258080741,Sugar
186,F1,S26,T0,R4,0.002214897105443796,Sugar
187,F1,S27,T0,R4,0.07580884565909068,Sugar
188,F1,S28,T0,R4,3.371188618113849e-06,Sugar
189,F1,S29,T0,R4,5.1209740733648787e-20,Sugar
190,F1,S30,T0,R4,4.4788343603996114e-07,Sugar
191,F1,S31,T0,R4,7.1935959356861105e-06,Sugar
192,F1,S32,T0,R4,0.6357365472769455,Sugar
193,F1,S33,T0,R4,0.2918144901347736,Sugar
194,F1,S34,T0,R4,0.2816171680612954,Sugar
195,F1,S35,T0,R4,1.204854779304736e-26,Sugar
196,F1,S36,T0,R4,3.4087149365971646e-06,Sugar
197,F1,S37,T0,R4,0.059599359400346795,Sugar
198,F1,S38,T0,R4,0.09155240898634201,Sugar
199,F1,S39,T0,R4,8.095930112881991e-14,Sugar
200,F0,S0,T0,R5,0.14897416068032585,Sugar
201,F0,S1,T0,R5,0.41315327561827664,Sugar
202,F0,S2,T0,R5,0.6886170507715916,Sugar
203,F0,S3,T0,R5,1.9063492678325455,Sugar
204,F0,S4,T0,R5,0.7445936237262356,Sugar
205,F0,S5,T0,R5,1.889625337876975,Sugar
206,F0,S6,T0,R5,1.0118325398168604,Sugar
207,F0,S7,T0,R5,0.28883091353292223,Sugar
208,F0,S8,T0,R5,0.5841663622793785,Sugar
209,F0,S9,T0,R5,2.347353818575667,Sugar
210,F0,S10,T0,R5,0.07380457729589693,Sugar
211,F0,S11,T0,R5,0.11926265051736706,Sugar
212,F0,S12,T0,R5,1.9298824164330683,Sugar
213,F0,S13,T0,R5,0.6060096231508025,Sugar
214,F0,S14,T0,R5,1.0438266056413492,Sugar
215,F0,S15,T0,R5,0.5375534518983579,Sugar
216,F0,S16,T0,R5,2.322261596161901,Sugar
217,F0,S17,T0,R5,0.1911840575719322,Sugar
218,F0,S18,T0,R5,1.2819726491701426,Sugar
219,F0,S19,T0,R5,0.03003861219337791,Sugar
220,F1,S20,T0,R5,0.0001073678340170987,Sugar
221,F1,S21,T0,R5,5.533598160089244e-06,Sugar
222,F1,S22,T0,R5,0.0003206556760664788,Sugar
223,F1,S23,T0,R5,1.0670730488403379e-16,Sugar
224,F1,S24,T0,R5,4.072037132932635e-26,Sugar
225,F1,S25,T0,R5,1.440661460476424e-08,Sugar
226,F1,S26,T0,R5,0.004288784942795297,Sugar
227,F1,S27,T0,R5,0.4065780941233939,Sugar
228,F1,S28,T0,R5,1.645005589727715e-14,Sugar
229,F1,S29,T0,R5,0.03379591909567607,Sugar
230,F1,S30,T0,R5,0.018017852591408062,Sugar
231,F1,S31,T0,R5,4.4602895451640205e-07,Sugar
232,F1,S32,T0,R5,1.5315015945256302e-07,Sugar
233,F1,S33,T0,R5,3.738655942342188e-38,Sugar
234,F1,S34,T0,R5,6.0375685582546893e-05,Sugar
235,F1,S35,T0,R5,0.00025750314195177435,Sugar
236,F1,S36,T0,R5,0.03824570559951163,Sugar
237,F1,S37,T0,R5,2.833157029360454e-09,Sugar
238,F1,S38,T0,R5,2.1524736678674764e-05,Sugar
239,F1,S39,T0,R5,2.295827953451556e-18,Sugar
240,F0,S0,T0,R6,0.7518343386235787,Sugar
241,F0,S1,T0,R6,0.2018301625168834,Sugar
242,F0,S2,T0,R6,2.4445837935956862,Sugar
243,F0,S3,T0,R6,1.907505540241392,Sugar
244,F0,S4,T0,R6,1.5925117321759534,Sugar
245,F0,S5,T0,R6,0.4990232833542574,Sugar
246,F0,S6,T0,R6,0.11597193870629458,Sugar
247,F0,S7,T0,R6,0.4831996578722838,Sugar
248,F0,S8,T0,R6,0.07632945065605233,Sugar
249,F0,S9,T0,R6,0.6699871953210438,Sugar
250,F0,S10,T0,R6,0.005223158850328314,Sugar
251,F0,S11,T0,R6,0.3375313419717941,Sugar
252,F0,S12,T0,R6,2.5894885531177385,Sugar
253,F0,S13,T0,R6,0.15244700116289686,Sugar
254,F0,S14,T0,R6,0.5693398350801101,Sugar
255,F0,S15,T0,R6,0.2298683694410497,Sugar
256,F0,S16,T0,R6,0.11442249979902518,Sugar
257,F0,S17,T0,R6,0.4085805982815694,Sugar
258,F0,S18,T0,R6,4.3182145069780775,Sugar
259,F0,S19,T0,R6,2.1927294964238606,Sugar
260,F1,S20,T0,R6,0.010546546747777349,Sugar
261,F1,S21,T0,R6,0.19660918676728162,Sugar
262,F1,S22,T0,R6,9.595787268254038e-26,Sugar
263,F1,S23,T0,R6,6.88997146980218e-05,Sugar
264,F1,S24,T0,R6,1.4367099166189813e-06,Sugar
265,F1,S25,T0,R6,0.00983383760555426,Sugar
266,F1,S26,T0,R6,4.037068439887068e-21,Sugar
267,F1,S27,T0,R6,0.00045223327670323673,Sugar
268,F1,S28,T0,R6,1.1724850485901602e-06,Sugar
269,F1,S29,T0,R6,0.20740310718821675,Sugar
270,F1,S30,T0,R6,7.300560883708353e-08,Sugar
271,F1,S31,T0,R6,1.8326354287814883e-16,Sugar
272,F1,S32,T0,R6,0.000860048913675605,Sugar
273,F1,S33,T0,R6,0.0061478801594395125,Sugar
274,F1,S34,T0,R6,5.150602401611589e-08,Sugar
275,F1,S35,T0,R6,2.030365799028476e-20,Sugar
276,F1,S36,T0,R6,1.1674521835116407e-05,Sugar
277,F1,S37,T0,R6,0.20661033083222022,Sugar
278,F1,S38,T0,R6,8.232477744740166e-12,Sugar
279,F1,S39,T0,R6,6.896712145022522e-08,Sugar
280,F0,S0,T0,R7,0.4824781952887038,Sugar
